# x, y
1.000000000000000048e-04 1.875081250000000033e+00 1.674666666666666984e-10
1.000000000000000048e-04 1.563484374999999926e-01 1.674666666666666984e-10
1.000000000000000048e-04 6.953155468750000345e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.687553124999999987e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.031279687499999653e+00 1.674666666666666984e-10
1.000000000000000048e-04 3.906310937500000247e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.906260937500000807e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.453130468750000404e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.437515624999999631e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.593764062500000023e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.765627343749999412e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.062509374999999423e+00 1.674666666666666984e-10
1.000000000000000048e-04 2.031329687500000425e+00 1.674666666666666984e-10
1.000000000000000048e-04 2.187578125000000373e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.187528125000000045e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.812521874999999838e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.062559375000000195e+00 1.674666666666666984e-10
1.000000000000000048e-04 3.437565625000000402e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.140633593749999619e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.218757812499999815e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.531304687499999595e+00 1.674666666666666984e-10
1.000000000000000048e-04 5.078174218750000080e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.656273437500000334e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.828136718750000611e+00 1.674666666666666984e-10
1.000000000000000048e-04 5.156298437500000276e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.734397656249999642e+00 1.674666666666666984e-10
1.000000000000000048e-04 3.750062500000000298e+00 1.674666666666666984e-10
1.000000000000000048e-04 2.734447656250000414e+00 1.674666666666666984e-10
1.000000000000000048e-04 2.265702343750000125e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.843801562499999491e+00 1.674666666666666984e-10
1.000000000000000048e-04 1.718832812500000085e+00 1.674666666666666984e-10
1.000000000000000048e-04 2.578199218750000465e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.765677343750000183e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.515639843749999827e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.453180468750000287e+00 1.674666666666666984e-10
1.000000000000000048e-04 5.781292187500000068e+00 1.674666666666666984e-10
1.000000000000000048e-04 3.125068750000000062e+00 1.674666666666666984e-10
1.000000000000000048e-04 6.875031250000000149e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.813421874999999517e-01 1.674666666666666984e-10
1.000000000000000048e-04 5.937540624999999572e+00 1.674666666666666984e-10
1.000000000000000048e-04 1.640708593750000110e+00 1.674666666666666984e-10
1.000000000000000048e-04 6.328161718749999665e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.843751562499999608e+00 1.674666666666666984e-10
1.000000000000000048e-04 1.953205468750000007e+00 1.674666666666666984e-10
1.000000000000000048e-04 6.718782812499999757e+00 1.674666666666666984e-10
1.000000000000000048e-04 3.515689843750000154e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.750012500000000415e+00 1.674666666666666984e-10
1.000000000000000048e-04 1.093839062500000070e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.203142968750000819e+00 1.674666666666666984e-10
1.000000000000000048e-04 5.000049999999999883e+00 1.674666666666666984e-10
1.000000000000000048e-04 1.875081250000000033e+00 1.674666666666666984e-10
1.000000000000000048e-04 1.563484374999999926e-01 1.674666666666666984e-10
1.000000000000000048e-04 6.953155468750000345e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.687553124999999987e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.031279687499999653e+00 1.674666666666666984e-10
1.000000000000000048e-04 3.906310937500000247e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.906260937500000807e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.453130468750000404e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.437515624999999631e+00 1.674666666666666984e-10
1.000000000000000048e-04 8.593764062500000023e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.765627343749999412e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.062509374999999423e+00 1.674666666666666984e-10
1.000000000000000048e-04 2.031329687500000425e+00 1.674666666666666984e-10
1.000000000000000048e-04 2.187578125000000373e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.187528125000000045e+00 1.674666666666666984e-10
1.000000000000000048e-04 7.812521874999999838e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.062559375000000195e+00 1.674666666666666984e-10
1.000000000000000048e-04 3.437565625000000402e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.140633593749999619e+00 1.674666666666666984e-10
1.000000000000000048e-04 9.218757812499999815e+00 1.674666666666666984e-10
1.000000000000000048e-04 4.531304687499999595e+00 1.674666666666666984e-10
5.000499999999999945e-01 1.000000000000000048e-04 2.093961396135426156e+01
2.500749999999999917e-01 1.000000000000000048e-04 2.619022373237316792e+00
7.500249999999999417e-01 1.000000000000000048e-04 7.065706523550259988e+01
1.250874999999999904e-01 1.000000000000000048e-04 3.277706892580227738e-01
6.250375000000000236e-01 1.000000000000000048e-04 4.089277648323799497e+01
3.750624999999999654e-01 1.000000000000000048e-04 8.835666360978382983e+00
8.750124999999999709e-01 1.000000000000000048e-04 1.121943915270211534e+02
6.259375000000000355e-02 1.000000000000000048e-04 4.106967715621745452e-02
5.625437500000000091e-01 1.000000000000000048e-04 2.981242390030308798e+01
3.125687500000000063e-01 1.000000000000000048e-04 5.114050872333064213e+00
8.125187499999999563e-01 1.000000000000000048e-04 8.983147923205056884e+01
1.875812499999999772e-01 1.000000000000000048e-04 1.105341950082012303e+00
6.875312500000000382e-01 1.000000000000000048e-04 5.442591062376813937e+01
4.375562499999999799e-01 1.000000000000000048e-04 1.402910775278240685e+01
9.375062499999999854e-01 1.000000000000000048e-04 1.379910410340234819e+02
3.134687500000000321e-02 1.000000000000000048e-04 5.158353873280828797e-03
5.312968750000000018e-01 1.000000000000000048e-04 2.511540353243098878e+01
2.813218749999999990e-01 1.000000000000000048e-04 3.728540681192064277e+00
7.812718749999999490e-01 1.000000000000000048e-04 7.986103737857432350e+01
1.563343749999999976e-01 1.000000000000000048e-04 6.398701064791740833e-01
6.562843750000000309e-01 1.000000000000000048e-04 4.733741842670309552e+01
4.063093749999999726e-01 1.000000000000000048e-04 1.123308138688498836e+01
9.062593749999999782e-01 1.000000000000000048e-04 1.246481716969177711e+02
9.384062499999999696e-02 1.000000000000000048e-04 1.383888342174177111e-01
5.937906250000000163e-01 1.000000000000000048e-04 3.506132992917171265e+01
3.438156250000000136e-01 1.000000000000000048e-04 6.806207810861457652e+00
8.437656249999999636e-01 1.000000000000000048e-04 1.005990456601324610e+02
2.188281249999999845e-01 1.000000000000000048e-04 1.754841084267679374e+00
7.187781250000000455e-01 1.000000000000000048e-04 6.218890793863427291e+01
4.688031249999999872e-01 1.000000000000000048e-04 1.725440032287178838e+01
9.687531249999999927e-01 1.000000000000000048e-04 1.522536544025393823e+02
1.572343749999999957e-02 1.000000000000000048e-04 6.509848358047647674e-04
5.156734374999999426e-01 1.000000000000000048e-04 2.296427082630576422e+01
2.656984374999999954e-01 1.000000000000000048e-04 3.141198470828979961e+00
7.656484375000000009e-01 1.000000000000000048e-04 7.516515852225047922e+01
1.407109374999999940e-01 1.000000000000000048e-04 4.665647735834588805e-01
6.406609374999999718e-01 1.000000000000000048e-04 4.403653210228311821e+01
3.906859374999999690e-01 1.000000000000000048e-04 9.986463385445404128e+00
8.906359375000000300e-01 1.000000000000000048e-04 1.183120613950809172e+02
7.821718750000000719e-02 1.000000000000000048e-04 8.013734745196332554e-02
5.781671874999999572e-01 1.000000000000000048e-04 3.236597527810025099e+01
3.281921875000000099e-01 1.000000000000000048e-04 5.919882569161265984e+00
8.281421875000000155e-01 1.000000000000000048e-04 9.511370594525325828e+01
2.032046874999999808e-01 1.000000000000000048e-04 1.405172176839420972e+00
7.031546874999999863e-01 1.000000000000000048e-04 5.822118021246348718e+01
4.531796874999999836e-01 1.000000000000000048e-04 1.558617983329052947e+01
9.531296875000000446e-01 1.000000000000000048e-04 1.450054637853426129e+02
4.697031249999999991e-02 1.000000000000000048e-04 1.735396530503750465e-02
5.469203124999999499e-01 1.000000000000000048e-04 2.739684393775503324e+01
2.969453125000000027e-01 1.000000000000000048e-04 4.384880862351711706e+00
7.968953125000000082e-01 1.000000000000000048e-04 8.474853366249932662e+01
1.719578125000000013e-01 1.000000000000000048e-04 8.515185459703111803e-01
6.719078124999999790e-01 1.000000000000000048e-04 5.079926731452304267e+01
4.219328124999999763e-01 1.000000000000000048e-04 1.257935222332227276e+01
9.218828125000000373e-01 1.000000000000000048e-04 1.312065542905569373e+02
1.094640625000000006e-01 1.000000000000000048e-04 2.196559954777233814e-01
6.094140624999999645e-01 1.000000000000000048e-04 3.790231971154257451e+01
3.594390625000000172e-01 1.000000000000000048e-04 7.776858455458784292e+00
8.593890625000000227e-01 1.000000000000000048e-04 1.062913302347134135e+02
2.344515624999999881e-01 1.000000000000000048e-04 2.158180530391930141e+00
7.344015624999999936e-01 1.000000000000000048e-04 6.633292566030557680e+01
4.844265624999999909e-01 1.000000000000000048e-04 1.903760107955131886e+01
9.843765625000000519e-01 1.000000000000000048e-04 1.597394447436390408e+02
7.911718749999999481e-03 1.000000000000000048e-04 8.293558206488594589e-05
5.078617187499999686e-01 1.000000000000000048e-04 2.193637240480987316e+01
2.578867187499999658e-01 1.000000000000000048e-04 2.872204149063291467e+00
7.578367187500000268e-01 1.000000000000000048e-04 7.288787817380612921e+01
1.328992187499999922e-01 1.000000000000000048e-04 3.930933164760274101e-01
6.328492187499999977e-01 1.000000000000000048e-04 4.244525244571527622e+01
3.828742187499999949e-01 1.000000000000000048e-04 9.399326742216896236e+00
8.828242187499999449e-01 1.000000000000000048e-04 1.152261608979554239e+02
7.040546875000000537e-02 1.000000000000000048e-04 5.844502637194823325e-02
5.703554687499999831e-01 1.000000000000000048e-04 3.107171367116895411e+01
3.203804687499999804e-01 1.000000000000000048e-04 5.507144518764735430e+00
8.203304687500000414e-01 1.000000000000000048e-04 9.244744295456894179e+01
1.953929687499999790e-01 1.000000000000000048e-04 1.249266719503431711e+00
6.953429687500000123e-01 1.000000000000000048e-04 5.630222764205795727e+01
4.453679687500000095e-01 1.000000000000000048e-04 1.479398973302890141e+01
9.453179687499999595e-01 1.000000000000000048e-04 1.414692709175748746e+02
3.915859375000000503e-02 1.000000000000000048e-04 1.005563816330267563e-02
5.391085937499999758e-01 1.000000000000000048e-04 2.623959578156658523e+01
2.891335937499999731e-01 1.000000000000000048e-04 4.047846534295744370e+00
7.890835937500000341e-01 1.000000000000000048e-04 8.228059385096013045e+01
1.641460937499999995e-01 1.000000000000000048e-04 7.406619467737436402e-01
6.640960937500000050e-01 1.000000000000000048e-04 4.904798305906150091e+01
4.141210937500000022e-01 1.000000000000000048e-04 1.189352070960234720e+01
9.140710937499999522e-01 1.000000000000000048e-04 1.278993394661354870e+02
1.016523437499999988e-01 1.000000000000000048e-04 1.759059644091427732e-01
6.016023437499999904e-01 1.000000000000000048e-04 3.646338093781814393e+01
3.516273437499999877e-01 1.000000000000000048e-04 7.280752966671406590e+00
8.515773437500000487e-01 1.000000000000000048e-04 1.034190803488336741e+02
2.266398437499999863e-01 1.000000000000000048e-04 1.949562498866234339e+00
7.265898437500000195e-01 1.000000000000000048e-04 6.423864105890578458e+01
4.766148437500000168e-01 1.000000000000000048e-04 1.813138867669769994e+01
9.765648437499999668e-01 1.000000000000000048e-04 1.559666101164747545e+02
2.353515624999999792e-02 1.000000000000000048e-04 2.183130181829134354e-03
5.234851562500000277e-01 1.000000000000000048e-04 2.402378820809509818e+01
2.735101562499999694e-01 1.000000000000000048e-04 3.426484320787522186e+00
7.734601562499999750e-01 1.000000000000000048e-04 7.748938526308883468e+01
1.485226562499999958e-01 1.000000000000000048e-04 5.486640428334601527e-01
1.000000000000000000e+00 0.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.000000000000000056e-01 1.674666666666666401e+02
1.000000000000000000e+00 2.000000000000000111e-01 1.674666666666666401e+02
1.000000000000000000e+00 2.999999999999999889e-01 1.674666666666666401e+02
1.000000000000000000e+00 4.000000000000000222e-01 1.674666666666666401e+02
1.000000000000000000e+00 5.000000000000000000e-01 1.674666666666666401e+02
1.000000000000000000e+00 5.999999999999999778e-01 1.674666666666666401e+02
1.000000000000000000e+00 6.999999999999999556e-01 1.674666666666666401e+02
1.000000000000000000e+00 8.000000000000000444e-01 1.674666666666666401e+02
1.000000000000000000e+00 9.000000000000000222e-01 1.674666666666666401e+02
1.000000000000000000e+00 1.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.100000000000000089e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.199999999999999956e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.300000000000000044e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.399999999999999911e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.600000000000000089e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.699999999999999956e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.800000000000000044e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.899999999999999911e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.100000000000000089e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.200000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.299999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.399999999999999911e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.600000000000000089e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.700000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.799999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 2.899999999999999911e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.100000000000000089e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.200000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.299999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.399999999999999911e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.600000000000000089e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.700000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.799999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 3.899999999999999911e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.099999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.200000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.299999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.400000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.599999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.700000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.799999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 4.900000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.099999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.200000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.299999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.400000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.599999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.700000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.799999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 5.900000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.099999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.200000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.299999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.400000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.599999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.700000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.799999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 6.900000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.099999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.200000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.299999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.400000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.599999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.700000000000000178e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.799999999999999822e+00 1.674666666666666401e+02
1.000000000000000000e+00 7.900000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.099999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.199999999999999289e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.300000000000000711e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.400000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.599999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.699999999999999289e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.800000000000000711e+00 1.674666666666666401e+02
1.000000000000000000e+00 8.900000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.000000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.099999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.199999999999999289e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.300000000000000711e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.400000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.500000000000000000e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.599999999999999645e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.699999999999999289e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.800000000000000711e+00 1.674666666666666401e+02
1.000000000000000000e+00 9.900000000000000355e+00 1.674666666666666401e+02
1.000000000000000000e+00 1.000000000000000000e+01 1.674666666666666401e+02
5.000499999999999945e-01 1.000000000000000048e-04 2.093961396135426156e+01
2.500749999999999917e-01 1.000000000000000048e-04 2.619022373237316792e+00
7.500249999999999417e-01 1.000000000000000048e-04 7.065706523550259988e+01
1.250874999999999904e-01 1.000000000000000048e-04 3.277706892580227738e-01
6.250375000000000236e-01 1.000000000000000048e-04 4.089277648323799497e+01
3.750624999999999654e-01 1.000000000000000048e-04 8.835666360978382983e+00
8.750124999999999709e-01 1.000000000000000048e-04 1.121943915270211534e+02
6.259375000000000355e-02 1.000000000000000048e-04 4.106967715621745452e-02
5.625437500000000091e-01 1.000000000000000048e-04 2.981242390030308798e+01
3.125687500000000063e-01 1.000000000000000048e-04 5.114050872333064213e+00
8.125187499999999563e-01 1.000000000000000048e-04 8.983147923205056884e+01
1.875812499999999772e-01 1.000000000000000048e-04 1.105341950082012303e+00
6.875312500000000382e-01 1.000000000000000048e-04 5.442591062376813937e+01
4.375562499999999799e-01 1.000000000000000048e-04 1.402910775278240685e+01
9.375062499999999854e-01 1.000000000000000048e-04 1.379910410340234819e+02
3.134687500000000321e-02 1.000000000000000048e-04 5.158353873280828797e-03
5.312968750000000018e-01 1.000000000000000048e-04 2.511540353243098878e+01
2.813218749999999990e-01 1.000000000000000048e-04 3.728540681192064277e+00
7.812718749999999490e-01 1.000000000000000048e-04 7.986103737857432350e+01
1.563343749999999976e-01 1.000000000000000048e-04 6.398701064791740833e-01
6.562843750000000309e-01 1.000000000000000048e-04 4.733741842670309552e+01
4.063093749999999726e-01 1.000000000000000048e-04 1.123308138688498836e+01
9.062593749999999782e-01 1.000000000000000048e-04 1.246481716969177711e+02
9.384062499999999696e-02 1.000000000000000048e-04 1.383888342174177111e-01
5.937906250000000163e-01 1.000000000000000048e-04 3.506132992917171265e+01
3.438156250000000136e-01 1.000000000000000048e-04 6.806207810861457652e+00
8.437656249999999636e-01 1.000000000000000048e-04 1.005990456601324610e+02
2.188281249999999845e-01 1.000000000000000048e-04 1.754841084267679374e+00
7.187781250000000455e-01 1.000000000000000048e-04 6.218890793863427291e+01
4.688031249999999872e-01 1.000000000000000048e-04 1.725440032287178838e+01
9.687531249999999927e-01 1.000000000000000048e-04 1.522536544025393823e+02
1.572343749999999957e-02 1.000000000000000048e-04 6.509848358047647674e-04
5.156734374999999426e-01 1.000000000000000048e-04 2.296427082630576422e+01
2.656984374999999954e-01 1.000000000000000048e-04 3.141198470828979961e+00
7.656484375000000009e-01 1.000000000000000048e-04 7.516515852225047922e+01
1.407109374999999940e-01 1.000000000000000048e-04 4.665647735834588805e-01
6.406609374999999718e-01 1.000000000000000048e-04 4.403653210228311821e+01
3.906859374999999690e-01 1.000000000000000048e-04 9.986463385445404128e+00
8.906359375000000300e-01 1.000000000000000048e-04 1.183120613950809172e+02
7.821718750000000719e-02 1.000000000000000048e-04 8.013734745196332554e-02
5.781671874999999572e-01 1.000000000000000048e-04 3.236597527810025099e+01
3.281921875000000099e-01 1.000000000000000048e-04 5.919882569161265984e+00
8.281421875000000155e-01 1.000000000000000048e-04 9.511370594525325828e+01
2.032046874999999808e-01 1.000000000000000048e-04 1.405172176839420972e+00
7.031546874999999863e-01 1.000000000000000048e-04 5.822118021246348718e+01
4.531796874999999836e-01 1.000000000000000048e-04 1.558617983329052947e+01
9.531296875000000446e-01 1.000000000000000048e-04 1.450054637853426129e+02
4.697031249999999991e-02 1.000000000000000048e-04 1.735396530503750465e-02
5.469203124999999499e-01 1.000000000000000048e-04 2.739684393775503324e+01
2.969453125000000027e-01 1.000000000000000048e-04 4.384880862351711706e+00
7.968953125000000082e-01 1.000000000000000048e-04 8.474853366249932662e+01
1.719578125000000013e-01 1.000000000000000048e-04 8.515185459703111803e-01
6.719078124999999790e-01 1.000000000000000048e-04 5.079926731452304267e+01
4.219328124999999763e-01 1.000000000000000048e-04 1.257935222332227276e+01
9.218828125000000373e-01 1.000000000000000048e-04 1.312065542905569373e+02
1.094640625000000006e-01 1.000000000000000048e-04 2.196559954777233814e-01
6.094140624999999645e-01 1.000000000000000048e-04 3.790231971154257451e+01
3.594390625000000172e-01 1.000000000000000048e-04 7.776858455458784292e+00
8.593890625000000227e-01 1.000000000000000048e-04 1.062913302347134135e+02
2.344515624999999881e-01 1.000000000000000048e-04 2.158180530391930141e+00
7.344015624999999936e-01 1.000000000000000048e-04 6.633292566030557680e+01
4.844265624999999909e-01 1.000000000000000048e-04 1.903760107955131886e+01
9.843765625000000519e-01 1.000000000000000048e-04 1.597394447436390408e+02
7.911718749999999481e-03 1.000000000000000048e-04 8.293558206488594589e-05
5.078617187499999686e-01 1.000000000000000048e-04 2.193637240480987316e+01
2.578867187499999658e-01 1.000000000000000048e-04 2.872204149063291467e+00
7.578367187500000268e-01 1.000000000000000048e-04 7.288787817380612921e+01
1.328992187499999922e-01 1.000000000000000048e-04 3.930933164760274101e-01
6.328492187499999977e-01 1.000000000000000048e-04 4.244525244571527622e+01
3.828742187499999949e-01 1.000000000000000048e-04 9.399326742216896236e+00
8.828242187499999449e-01 1.000000000000000048e-04 1.152261608979554239e+02
7.040546875000000537e-02 1.000000000000000048e-04 5.844502637194823325e-02
5.703554687499999831e-01 1.000000000000000048e-04 3.107171367116895411e+01
3.203804687499999804e-01 1.000000000000000048e-04 5.507144518764735430e+00
8.203304687500000414e-01 1.000000000000000048e-04 9.244744295456894179e+01
1.953929687499999790e-01 1.000000000000000048e-04 1.249266719503431711e+00
6.953429687500000123e-01 1.000000000000000048e-04 5.630222764205795727e+01
4.453679687500000095e-01 1.000000000000000048e-04 1.479398973302890141e+01
9.453179687499999595e-01 1.000000000000000048e-04 1.414692709175748746e+02
3.915859375000000503e-02 1.000000000000000048e-04 1.005563816330267563e-02
5.391085937499999758e-01 1.000000000000000048e-04 2.623959578156658523e+01
2.891335937499999731e-01 1.000000000000000048e-04 4.047846534295744370e+00
7.890835937500000341e-01 1.000000000000000048e-04 8.228059385096013045e+01
1.641460937499999995e-01 1.000000000000000048e-04 7.406619467737436402e-01
6.640960937500000050e-01 1.000000000000000048e-04 4.904798305906150091e+01
4.141210937500000022e-01 1.000000000000000048e-04 1.189352070960234720e+01
9.140710937499999522e-01 1.000000000000000048e-04 1.278993394661354870e+02
